Ansley Place	Total Units	246.0
Ansley Place	Admin / Down Units	1.0
Ansley Place	Avg SF	959.0
Ansley Place	Total In-Place Rent	230992.0
Ansley Place	Avg In-Place Rent	962.0
Ansley Place	Avg Market Rent	1155.0
Ansley Place	Avg LTL $	191.0
Ansley Place	Avg LTL %	16.9
Ansley Place	Avg Rent PSF	1.03
Ansley Place	Avg Market Rent PSF	1.24
Ansley Place	Avg Lease Term (Months)	13.7
Ansley Place	Avg Tenancy (Years)	2.6
Arbors at Tallwood	Total Units	120.0
Arbors at Tallwood	Admin / Down Units	1.0
Arbors at Tallwood	Avg SF	987.0
Arbors at Tallwood	Total In-Place Rent	135258.0
Arbors at Tallwood	Avg In-Place Rent	1166.0
Arbors at Tallwood	Avg Market Rent	1158.0
Arbors at Tallwood	Avg LTL $	-11.0
Arbors at Tallwood	Avg LTL %	-1.0
Arbors at Tallwood	Avg Rent PSF	1.19
Arbors at Tallwood	Avg Market Rent PSF	1.19
Arbors at Tallwood	Avg Lease Term (Months)	12.7
Arbors at Tallwood	Avg Tenancy (Years)	3.4
Axis at Westmont	Total Units	400.0
Axis at Westmont	Admin / Down Units	21.0
Axis at Westmont	Avg SF	971.0
Axis at Westmont	Total In-Place Rent	379824.0
Axis at Westmont	Avg In-Place Rent	1064.0
Axis at Westmont	Avg Market Rent	1078.0
Axis at Westmont	Avg LTL $	11.0
Axis at Westmont	Avg LTL %	1.1
Axis at Westmont	Avg Rent PSF	1.1
Axis at Westmont	Avg Market Rent PSF	1.12
Axis at Westmont	Avg Lease Term (Months)	11.7
Axis at Westmont	Avg Tenancy (Years)	2.4
Bella Vida at Coyote Ridge	Total Units	528.0
Bella Vida at Coyote Ridge	Admin / Down Units	1.0
Bella Vida at Coyote Ridge	Avg SF	1323.0
Bella Vida at Coyote Ridge	Total In-Place Rent	691440.0
Bella Vida at Coyote Ridge	Avg In-Place Rent	1364.0
Bella Vida at Coyote Ridge	Avg Market Rent	1563.0
Bella Vida at Coyote Ridge	Avg LTL $	202.0
Bella Vida at Coyote Ridge	Avg LTL %	12.3
Bella Vida at Coyote Ridge	Avg Rent PSF	1.05
Bella Vida at Coyote Ridge	Avg Market Rent PSF	1.2
Bella Vida at Coyote Ridge	Avg Lease Term (Months)	13.2
Bella Vida at Coyote Ridge	Avg Tenancy (Years)	2.5
Brookhollow	Total Units	128.0
Brookhollow	Admin / Down Units	
Brookhollow	Avg SF	823.0
Brookhollow	Total In-Place Rent	95188.0
Brookhollow	Avg In-Place Rent	762.0
Brookhollow	Avg Market Rent	781.0
Brookhollow	Avg LTL $	18.0
Brookhollow	Avg LTL %	2.3
Brookhollow	Avg Rent PSF	0.94
Brookhollow	Avg Market Rent PSF	0.96
Brookhollow	Avg Lease Term (Months)	11.1
Brookhollow	Avg Tenancy (Years)	3.5
Carmel Landing	Total Units	296.0
Carmel Landing	Admin / Down Units	1.0
Carmel Landing	Avg SF	962.0
Carmel Landing	Total In-Place Rent	254835.0
Carmel Landing	Avg In-Place Rent	888.0
Carmel Landing	Avg Market Rent	913.0
Carmel Landing	Avg LTL $	25.0
Carmel Landing	Avg LTL %	2.7
Carmel Landing	Avg Rent PSF	0.94
Carmel Landing	Avg Market Rent PSF	0.97
Carmel Landing	Avg Lease Term (Months)	11.5
Carmel Landing	Avg Tenancy (Years)	2.2
Cedar Trails	Total Units	120.0
Cedar Trails	Admin / Down Units	
Cedar Trails	Avg SF	789.0
Cedar Trails	Total In-Place Rent	85193.0
Cedar Trails	Avg In-Place Rent	761.0
Cedar Trails	Avg Market Rent	843.0
Cedar Trails	Avg LTL $	79.0
Cedar Trails	Avg LTL %	9.5
Cedar Trails	Avg Rent PSF	0.99
Cedar Trails	Avg Market Rent PSF	1.1
Cedar Trails	Avg Lease Term (Months)	11.5
Cedar Trails	Avg Tenancy (Years)	2.1
Chelsea Creek	Total Units	180.0
Chelsea Creek	Admin / Down Units	1.0
Chelsea Creek	Avg SF	730.0
Chelsea Creek	Total In-Place Rent	118863.0
Chelsea Creek	Avg In-Place Rent	687.0
Chelsea Creek	Avg Market Rent	720.0
